"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change","Sig","pSelected"
"ENSG00000091527.17",3512.45837329485,0.154489625300092,0.0400442695076609,3.85797087072687,0.000114332269985111,0.00224719188062964,"Stable","Sig",0.00224719188062964
"ENSG00000138780.15",311.171312202645,-0.35145116358247,0.0911230619970212,-3.8568849189238,0.000114841195538711,0.00225485813228026,"Stable","Sig",0.00225485813228026
"ENSG00000119986.7",694.618787795426,0.406095238907194,0.105299980876594,3.85655567576138,0.000114995915199043,0.00225556103782859,"Stable","Sig",0.00225556103782859
"ENSG00000106012.19",339.857276347548,-0.349330640629288,0.0906522616889133,-3.85352371933165,0.000116429978377001,0.00228132995855018,"Stable","Sig",0.00228132995855018
"ENSG00000105711.14",709.811185764653,0.491841288558235,0.127652470536282,3.85297116845413,0.000116693135606864,0.00228412662854013,"Stable","Sig",0.00228412662854013
"ENSG00000118976.5",343.065374814178,0.520839100836765,0.135269604910592,3.85037792622384,0.000117935701254807,0.00230606850072156,"Stable","Sig",0.00230606850072156
"ENSG00000134986.14",909.591102379888,-0.208560910835303,0.0541948746080389,-3.84835120191174,0.000118915491631091,0.0023228322654654,"Stable","Sig",0.0023228322654654
"ENSG00000072832.15",1889.97328763636,-0.250585153364775,0.0651557054636323,-3.84594336876059,0.000120089499446245,0.00234335137448244,"Stable","Sig",0.00234335137448244
"ENSG00000093217.11",73.2769884055627,-0.676990431358986,0.176062287755753,-3.84517570451065,0.000120466087785675,0.00234828395378305,"Stable","Sig",0.00234828395378305
"ENSG00000075413.19",2882.19680408321,0.260338379658891,0.0677144848080357,3.84464831116897,0.000120725452844053,0.0023509236797671,"Stable","Sig",0.0023509236797671
"ENSG00000168476.12",721.959514262683,-0.302346532832697,0.078675485137571,-3.84295733676147,0.000121560606483257,0.00236475899812097,"Stable","Sig",0.00236475899812097
"ENSG00000162437.15",762.975266141555,0.232414490565241,0.0605158453392066,3.84055596121147,0.000122755983793444,0.00238556633669084,"Stable","Sig",0.00238556633669084
"ENSG00000175920.18",703.763681206345,0.393743314124416,0.102596761860051,3.83777525709346,0.000124154030763191,0.00241026561052759,"Stable","Sig",0.00241026561052759
"ENSG00000269378.1",7236.97529485826,0.175511828047885,0.0457362729392003,3.83747552585237,0.000124305618695098,0.00241074097115534,"Stable","Sig",0.00241074097115534
"ENSG00000264247.2",99.9623867605097,-0.787619492236502,0.205275464831041,-3.83689055525842,0.000124601968004495,0.00241401994600741,"Stable","Sig",0.00241401994600741
"ENSG00000091622.16",513.921222237609,0.491777120437591,0.128186817451198,3.83640947030155,0.000124846187227869,0.00241628329913366,"Stable","Sig",0.00241628329913366
"ENSG00000228834.1",1475.92869359276,-0.237302127447747,0.0619018884257262,-3.8335200020994,0.000126322524054985,0.00244236423420072,"Stable","Sig",0.00244236423420072
"ENSG00000048649.14",2258.86884282362,0.329122288696611,0.08588609563167,3.8320788280804,0.000127065009141022,0.00245421795150486,"Stable","Sig",0.00245421795150486
"ENSG00000161243.10",820.108061844466,0.304550672048471,0.079523316492532,3.82970285296226,0.000128298086245671,0.0024737877168216,"Stable","Sig",0.0024737877168216
"ENSG00000091542.9",5353.40099801839,0.287907099533114,0.0751789419319699,3.82962425560131,0.000128339068558678,0.0024737877168216,"Stable","Sig",0.0024737877168216
"ENSG00000023171.20",514.813008159573,0.304036695637199,0.0794501788425366,3.82675910950148,0.000129841466052505,0.00249767047324326,"Stable","Sig",0.00249767047324326
"ENSG00000111875.8",1131.85709252114,-0.267011536016265,0.0697731986559689,-3.82684958063654,0.000129793773319732,0.00249767047324326,"Stable","Sig",0.00249767047324326
"ENSG00000117394.24",7097.67659399248,0.316639809798089,0.082892362256856,3.81989125628881,0.000133510522508014,0.00256564749788196,"Stable","Sig",0.00256564749788196
"ENSG00000166734.20",1620.96526664858,-0.315830114357894,0.0826965985946272,-3.81914274256999,0.000133916256892953,0.00257083972114234,"Stable","Sig",0.00257083972114234
"ENSG00000164434.12",1454.12087280964,-0.362865500690089,0.0950271282697121,-3.81854642245087,0.000134240325353157,0.00257445525882035,"Stable","Sig",0.00257445525882035
"ENSG00000171867.18",15642.6849769765,0.249418541511112,0.0653305328636739,3.81779438461917,0.000134650071683562,0.00257970495921426,"Stable","Sig",0.00257970495921426
"ENSG00000154380.19",4596.96832984452,0.167111183807153,0.0437764333433819,3.81737777713262,0.00013487756634714,0.00258125020889292,"Stable","Sig",0.00258125020889292
"ENSG00000146938.16",1276.37471625065,-0.354284206503773,0.0928138385932979,-3.81714851872699,0.000135002910698676,0.00258125020889292,"Stable","Sig",0.00258125020889292
"ENSG00000144567.11",3106.35417782854,0.182986752805262,0.047968499164582,3.81472749809049,0.000136333291207525,0.00260406196810989,"Stable","Sig",0.00260406196810989
"ENSG00000111907.21",254.278372969061,0.393690590596091,0.103216101303298,3.81423620564043,0.000136604765578029,0.00260662232265441,"Stable","Sig",0.00260662232265441
"ENSG00000240583.14",101.86154610279,0.594476768985867,0.15587918949037,3.8137019503979,0.000136900557940614,0.00260964108789913,"Stable","Sig",0.00260964108789913
"ENSG00000145604.17",1433.27559054944,-0.178343396569224,0.0468342896527302,-3.80796629759126,0.000140114363200625,0.0026682220148858,"Stable","Sig",0.0026682220148858
"ENSG00000125871.14",1096.18495751839,-0.26577384210274,0.0698399904282014,-3.80546790561157,0.000141536367288499,0.0026925980725787,"Stable","Sig",0.0026925980725787
"ENSG00000171150.9",746.522566743126,0.277980575142847,0.0731480529141675,3.80024572176967,0.000144552679384896,0.00274722512013358,"Stable","Sig",0.00274722512013358
"ENSG00000132824.14",5489.80895864471,0.226546030093129,0.0596897831208061,3.79539040432804,0.000147411303914886,0.00279874895030394,"Stable","Sig",0.00279874895030394
"ENSG00000183579.16",1202.00270185487,0.217902805392116,0.0574170815828363,3.79508674744718,0.000147591842484395,0.00279937447640151,"Stable","Sig",0.00279937447640151
"ENSG00000185043.13",1257.93633963585,0.171277326069989,0.0451445832118392,3.79397291733268,0.000148255851815935,0.00280915958181103,"Stable","Sig",0.00280915958181103
"ENSG00000224184.7",53.2018129100048,-0.793144251144247,0.209179086305334,-3.79169956783591,0.00014961984657954,0.00283217527951511,"Stable","Sig",0.00283217527951511
"ENSG00000118762.8",900.6716197308,-0.495943183366637,0.130879044463998,-3.7893246042384,0.000151057422405615,0.00285653652120369,"Stable","Sig",0.00285653652120369
"ENSG00000213339.9",556.817621941742,-0.281282532115256,0.0742655434797932,-3.78752405133599,0.000152155960259694,0.00287444432096176,"Stable","Sig",0.00287444432096176
"ENSG00000005007.14",3154.45883188808,0.118871194719211,0.0313870792622954,3.78726525414579,0.000152314472139395,0.00287457571449542,"Stable","Sig",0.00287457571449542
"ENSG00000160131.14",1303.29616751273,-0.263247856379886,0.0695528489429352,-3.78486087026958,0.000153794593476531,0.00289962430861766,"Stable","Sig",0.00289962430861766
"ENSG00000115107.20",7422.0564926796,0.145257006191083,0.0384017377080072,3.7825633645947,0.000155221561894681,0.00292362201038372,"Stable","Sig",0.00292362201038372
"ENSG00000251011.6",28.3926439232289,-1.4679501798189,0.388369620167603,-3.77977602672783,0.000156969493358201,0.00295361148861608,"Down","Sig",0.00295361148861608
"ENSG00000108588.15",3303.02553982271,-0.173218406294536,0.0458439117055853,-3.77843861594892,0.00015781474096673,0.00296657303460453,"Stable","Sig",0.00296657303460453
"ENSG00000010404.18",936.616304587203,0.264270021038316,0.0699479933447552,3.77809295737475,0.000158033893792959,0.00296775135007036,"Stable","Sig",0.00296775135007036
"ENSG00000187957.8",617.555136210992,0.342332392797399,0.0906355179590334,3.77702252390869,0.000158714383211092,0.0029775823010532,"Stable","Sig",0.0029775823010532
"ENSG00000136279.21",1969.39139244983,-0.367569629602176,0.097376961111776,-3.77470836433532,0.000160194962680944,0.00300238918692634,"Stable","Sig",0.00300238918692634
"ENSG00000185885.17",65.2913505686007,0.912707834175215,0.241934857933907,3.77253547491926,0.000161596981406573,0.00302567615630649,"Stable","Sig",0.00302567615630649
"ENSG00000105401.9",2250.64916853928,-0.184598478844538,0.0489542043060754,-3.77084014460488,0.000162698873338608,0.00304330328462859,"Stable","Sig",0.00304330328462859
"ENSG00000233087.8",295.488264689865,0.450816178859204,0.119616694234012,3.76883997460464,0.000164007988249366,0.00306476799322732,"Stable","Sig",0.00306476799322732
"ENSG00000140479.18",516.646709080529,0.362690944034619,0.0962593560376993,3.76785134415998,0.000164658702466837,0.00307057366086946,"Stable","Sig",0.00307057366086946
"ENSG00000105514.8",555.905032950974,0.291098103926261,0.0772628046586102,3.76763573639986,0.000164800937249424,0.00307057366086946,"Stable","Sig",0.00307057366086946
"ENSG00000245060.8",40.5329118747141,-1.09368296176324,0.290284023348565,-3.76763057486623,0.000164804343689835,0.00307057366086946,"Down","Sig",0.00307057366086946
"ENSG00000182347.10",46.3826617961563,-0.970647723912132,0.257757032479358,-3.76574681425953,0.00016605199660318,0.00309078333618501,"Stable","Sig",0.00309078333618501
"ENSG00000074416.16",2238.97341075073,0.157517340652195,0.0418361129989036,3.76510457977593,0.000166479388887107,0.00309570055786447,"Stable","Sig",0.00309570055786447
"ENSG00000159164.10",4656.7600690076,0.131630150699299,0.0349667091048858,3.76444206700902,0.000166921360169269,0.00310087897975565,"Stable","Sig",0.00310087897975565
"ENSG00000196581.11",537.796257808235,0.304973296756436,0.0810231303319231,3.76402757468229,0.000167198434715421,0.00310298699730664,"Stable","Sig",0.00310298699730664
"ENSG00000172534.14",5163.85200390803,0.124578039312822,0.0331152464158909,3.76195416903318,0.00016859094576697,0.00312577171882905,"Stable","Sig",0.00312577171882905
"ENSG00000124193.16",1730.2963313585,-0.282838876838553,0.0751909262045645,-3.76160916104506,0.000168823711128612,0.0031270305947035,"Stable","Sig",0.0031270305947035
"ENSG00000063176.16",674.983922736232,0.312551224133099,0.0831135286110459,3.76053368634815,0.000169551239396442,0.00313637661971006,"Stable","Sig",0.00313637661971006
"ENSG00000115266.12",45.822160351719,-0.964437515752832,0.256473777507933,-3.76037474522323,0.000169659008373624,0.00313637661971006,"Stable","Sig",0.00313637661971006
"ENSG00000186007.10",81.3720584628942,0.855853316766543,0.227950783165038,3.75455308765883,0.000173651038623418,0.00320704892850084,"Stable","Sig",0.00320704892850084
"ENSG00000182263.14",47.3949299800013,-0.820565215784458,0.21857741852694,-3.75411705982483,0.000173953560679612,0.00320951088074922,"Stable","Sig",0.00320951088074922
"ENSG00000068784.13",261.105559192881,-0.385295995449841,0.102644695152306,-3.75368639244466,0.000174252850078694,0.00321190846204333,"Stable","Sig",0.00321190846204333
"ENSG00000127666.11",932.956018509807,0.276281913677312,0.0736389642941566,3.75184409945912,0.000175538614297667,0.00323246689066394,"Stable","Sig",0.00323246689066394
"ENSG00000132780.17",1468.46388939976,-0.294664111039921,0.0785924541566022,-3.74926720640098,0.000177352040745896,0.00326269268363473,"Stable","Sig",0.00326269268363473
"ENSG00000102048.16",11.2889962927219,-1.74361435080762,0.465425247958483,-3.74628226220154,0.000179474641468993,0.00329854217513798,"Down","Sig",0.00329854217513798
"ENSG00000083444.17",10851.8538637294,0.210551690183806,0.056270159268117,3.74180014633629,0.000182706792209662,0.00335469479945853,"Stable","Sig",0.00335469479945853
"ENSG00000159788.20",542.21326409139,-0.307385868330286,0.0822191181633471,-3.73861791754558,0.000185034698869643,0.00339415196659625,"Stable","Sig",0.00339415196659625
"ENSG00000145623.13",7939.37275177527,-0.181768999323838,0.0486250230092477,-3.73817816578243,0.000185358576080447,0.00339680783818149,"Stable","Sig",0.00339680783818149
"ENSG00000178202.14",1376.48552469843,-0.245048370755451,0.0655696634486848,-3.73722172521486,0.00018606483550796,0.00340645920374467,"Stable","Sig",0.00340645920374467
"ENSG00000155367.16",256.597725825817,0.416276611143897,0.111486600196988,3.73387124917585,0.000188558912314911,0.00344546906539202,"Stable","Sig",0.00344546906539202
"ENSG00000173166.18",1577.41813090617,0.269508747726493,0.0721779160153217,3.73395025244679,0.000188499742682866,0.00344546906539202,"Stable","Sig",0.00344546906539202
"ENSG00000152315.5",299.128107424684,0.5940532798306,0.159216479816054,3.73110422059903,0.00019064233014905,0.00348018582862082,"Stable","Sig",0.00348018582862082
"ENSG00000073111.14",2212.18240202864,-0.333850830608219,0.089571496721732,-3.72719941975938,0.000193619259224725,0.00353113124011092,"Stable","Sig",0.00353113124011092
"ENSG00000259657.1",72.7030499537171,-0.778808330541087,0.208990371662257,-3.72652732442477,0.000194136034996053,0.00353715482782915,"Stable","Sig",0.00353715482782915
"ENSG00000101412.13",2109.07203718791,-0.234342474909768,0.0629083274968829,-3.72514234973707,0.00019520503560612,0.00355125105054081,"Stable","Sig",0.00355125105054081
"ENSG00000165171.11",157.581217443669,-0.768816777732539,0.206391543517474,-3.72504010886206,0.000195284169648024,0.00355125105054081,"Stable","Sig",0.00355125105054081
"ENSG00000163219.12",245.854100897413,0.759735148649138,0.204018932270921,3.72384631265627,0.000196210396951872,0.00356328864663214,"Stable","Sig",0.00356328864663214
"ENSG00000020129.16",1073.07717367509,-0.230398743788145,0.0618735551658972,-3.72370301286863,0.000196321855629809,0.00356328864663214,"Stable","Sig",0.00356328864663214
"ENSG00000281406.2",299.286600886379,0.424437030460368,0.114059398457286,3.72119295911696,0.000198283850928794,0.00359545870035031,"Stable","Sig",0.00359545870035031
"ENSG00000155252.14",1501.37916257053,0.242893566594449,0.0653187509959738,3.71858865778712,0.000200338979018041,0.00362925445562099,"Stable","Sig",0.00362925445562099
"ENSG00000155254.13",1136.08477198912,-0.266639844229341,0.0717483606591454,-3.71631967308724,0.000202145795420372,0.00365849170013186,"Stable","Sig",0.00365849170013186
"ENSG00000157021.9",413.101407175699,-0.30205937982589,0.0813835334035649,-3.71155401090829,0.000205990701185833,0.00372452395556882,"Stable","Sig",0.00372452395556882
"ENSG00000227513.1",116.951675816321,0.524694708529708,0.141401691629738,3.71066783206263,0.000206713196544604,0.00373402780843953,"Stable","Sig",0.00373402780843953
"ENSG00000132313.15",608.752427506503,-0.319823407236109,0.0863058498608987,-3.70569790751817,0.000210809445265501,0.00380078208018133,"Stable","Sig",0.00380078208018133
"ENSG00000242140.1",220.529410396494,-0.471576199345549,0.127250143841894,-3.70589914563456,0.000210642112999321,0.00380078208018133,"Stable","Sig",0.00380078208018133
"ENSG00000235065.1",495.80049607767,-0.38643138349246,0.104304846104058,-3.70482674512498,0.000211535269786817,0.00381024640270328,"Stable","Sig",0.00381024640270328
"ENSG00000165264.11",677.891745639121,-0.24711909689829,0.0667133915766027,-3.70419028411318,0.000212067031582033,0.00381620055789035,"Stable","Sig",0.00381620055789035
"ENSG00000065923.10",1671.91433114933,0.304465626831526,0.0822173591772291,3.70317935139725,0.000212914244903305,0.00382418985140246,"Stable","Sig",0.00382418985140246
"ENSG00000187531.14",1549.29534104712,0.164708517437809,0.0444770652447634,3.70322359470876,0.000212877100334653,0.00382418985140246,"Stable","Sig",0.00382418985140246
"ENSG00000136243.18",384.403455157723,-0.34731561981979,0.0938203993484785,-3.70192007528928,0.000213974028374241,0.00383958883270977,"Stable","Sig",0.00383958883270977
"ENSG00000125107.19",5135.47635350082,0.240156739125512,0.0649308878527468,3.69865170595157,0.000216747785949707,0.00388568549726663,"Stable","Sig",0.00388568549726663
"ENSG00000183760.11",332.674102171208,0.37202380423179,0.100604412893462,3.697887533281,0.000217401165967838,0.00389371852210763,"Stable","Sig",0.00389371852210763
"ENSG00000164683.19",409.357320611121,-0.337947823963085,0.0913966148111624,-3.69759672895249,0.000217650293805074,0.00389450294584985,"Stable","Sig",0.00389450294584985
"ENSG00000013016.16",640.384189224316,0.382153694750094,0.103381991119863,3.69652093764589,0.000218574240423516,0.00390734931019117,"Stable","Sig",0.00390734931019117
"ENSG00000071553.18",4368.84742939387,0.164531097930755,0.0445295272332471,3.69487636976102,0.000219993802956885,0.00392902303265841,"Stable","Sig",0.00392902303265841
"ENSG00000171462.15",111.849045284351,0.674411803892269,0.182690139546358,3.69156105286752,0.000222881879438157,0.00397685852051131,"Stable","Sig",0.00397685852051131
"ENSG00000229953.1",34.3434069889847,-1.14668539511176,0.310745530643172,-3.6901106598006,0.000224156520952471,0.00399584279408413,"Down","Sig",0.00399584279408413
"ENSG00000233708.1",17.1204798527765,1.60625570610899,0.435464519165684,3.68860294103054,0.000225488793385701,0.00401581778793107,"Up","Sig",0.00401581778793107
