"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30"
"ENSG00000105767.3",5.36390182429213,5.85091291458656,3.72433088455938,4.51280442864596,4.41412405278048,5.33489552613936,127.988224410377,106.342847789211,96.056033221656,37.3552469009872,38.9540128777491,36.969289472658,5.24756064999254,6.52323893214045,5.32339543045329,6.77527144468805,6.5335500644622,6.35550385981184,197.665484495292,209.230169744635,199.228948757822,171.780146669458,164.75248258868,163.440908975724,5.19371601989142,5.54033614728019,4.82013237281092,5.8584252130102,6.01069689347362,6.35461525649901
"ENSG00000011422.12",7.0964280782742,10.3107867085062,7.30388787310649,13.7368057941681,14.072699369753,14.0356983578161,0.839650614896614,0.716850817321122,0.639801957840638,5.51306970593712,6.30062841908671,5.65531491626908,34.6782284610237,33.675633516763,36.233337225751,42.4069774014959,39.6933209089023,39.8397892891447,3.27821805688362,3.57365545983516,2.61437209560634,1.73993206295386,1.88358308537222,1.92572544170234,43.2547812431805,42.1217167515332,42.308729025696,37.740499119404,38.2002472134099,40.3369005510804
"ENSG00000239948.2",0,0,0,0.203151357190377,0.193367454429672,0,0.171015070629905,0,0,0,0,0,0,0,0.301215991940761,0.633084972123544,0.29991808604243,0.313846892278642,0,0,0,0,0.26127006758073,0,0.827071136083087,0.30399150796561,0.374042935032981,0.126616799028661,1.72274731455091,0.258887484366756
"ENSG00000283525.2",0,0,0,0,0,0,0,0,0.0678833217873639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212654221358371,0,0.024722738610239,0,0,0,0
"ENSG00000290609.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124449.7",0,0,0,0,0,0,0,0,0,0,0.0477667833492139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000105771.14",7.24894514437601,8.83929800698716,7.52440313141598,9.8627055330354,10.6339873870663,9.87076173438224,11.489366820268,8.39916351603054,7.96723404996396,11.2766400184461,11.5616394376661,11.0129201589725,8.18546008617083,9.11754669172206,8.8627892014133,8.66621916645537,8.96117163482441,8.1845657726987,6.67948955374798,7.02180704680468,6.98576524587379,7.79948478422848,7.17952503044156,7.49212983510783,6.88532188701508,6.6976925148422,6.35005835558984,7.01190959992597,7.19387671825975,7.2727478758235
"ENSG00000104783.15",31.0377155576542,38.5495475246951,30.2762345467589,20.9559439225863,18.5746064751238,17.6675433732741,3.0336967380393,2.27345792350677,1.91256495203346,12.3300475088077,13.370317274562,12.6213769329352,117.871497317194,118.251895378966,120.586657430683,122.69340824621,123.299177418971,121.509396954392,1.91451630381901,2.0456663500991,1.99976757278616,0.508179518801622,0.880604781093423,0.614599979685724,109.475387012443,108.40499731152,109.095057582004,101.007122272964,103.130513401218,102.17156634265
"ENSG00000159871.15",0.165494054886111,0.066081243251251,0.0382393185665649,0.0633585204823432,0.170870208840181,0.0432853820255413,0.08000386021399,0.0732783824791032,0.2024737797028,0.116047395217011,0.245099441527661,0.171255689499239,0.0341924286185405,0.122791019952386,0.0782856349855422,0.111885799727145,0.303998412790052,0.0326273556619192,1.18885357601265,1.28095185785207,1.04609507716406,1.04234494844457,0.882748652053113,1.11451722258626,0.36542296676818,0.379233541931952,0.304601549458584,0.302749343821204,0.358191785423608,0.201853536788116
"ENSG00000268601.1",0,0.079169726907805,0,0,0,0.0829740290698236,0,0,0,0,0.440468162286726,0.15632435240518,0,0,0,0,0,0.0781794866557408,0.712162849209915,0.787007984054337,0.52770169123507,0.648726552165413,0.846073303379683,0.651349170815297,0.618072045040509,0.22717350999948,0.683278670890583,0.315403357292617,0.122610741554625,0.0644890586057476
"ENSG00000167637.18",1.50326900878651,0.972072296882999,1.22407909218513,1.32866630695762,1.59200499495584,1.81971265086687,0.638194990660405,1.23757102977293,1.32196797962771,1.15094194806854,0.833341292593026,0.905378541013337,1.15780193527087,0.749779874853014,0.869133643412405,0.920663820710664,0.900004189865659,0.718426049318115,0.885416244581594,0.735371515767216,0.972185663384102,0.891710686315369,1.32179067314748,1.13171918429158,0.700023819901435,1.2046085713565,0.892196300868946,1.02295822215239,1.00837117366883,1.01591763656921
"ENSG00000176222.10",1.16806009586001,1.17572330983764,1.03084443869498,1.59413387936925,1.86418433809131,1.28822972530745,5.32949677415073,4.72663495000351,5.33346979297547,2.46932826732753,2.26300693765712,2.69085390740669,2.58089875507369,2.94604652640822,2.81949627098091,3.0232817839143,2.3534648678117,2.39239986360198,4.51887646512833,3.48856974947145,3.93532384551045,4.94838427593467,4.96439562040333,4.04506023296771,2.75054427598224,2.58989446608337,1.91481928255316,1.94454913247214,2.2898585597988,2.66996707875451
"ENSG00000278917.1",0,0,0,0.0269312878400261,0.0256342593333424,0,0.11335528730434,0.0169897322208941,0.147538067485211,0.0394618533372547,0,0.0207983584439532,0.0218008437554681,0,0,0.0671412442319107,0,0.0416059292467977,0.170550988152496,0.0418833634012167,0.02005962741098,0.0172621183538631,0.0346359457860072,0.138655233873484,0.0182738059101073,0,0.0330573161056507,0,0,0.0171600462238792
"ENSG00000267058.1",0.566667752210144,0.702527535625119,0.627221599784891,0.667166472633423,0.586186428202671,0.736285729912799,1.5336768782847,1.81304381817717,1.61661154040994,0.770788245434551,1.06089960474167,0.990838348578207,0.498526544755684,0.6340633191146,0.51363301498517,0.287876121386958,0.54930277819855,0.634276984304122,1.33612532001335,1.03757295189143,0.95564504047521,0.986845316016333,1.13854418642738,0.891751368196921,0.626809041573229,0.652756958964914,0.834674620644352,1.07153724266891,0.528461800809082,0.70305718793717
"ENSG00000286613.1",0.0921544219945751,0.354170778304801,0.292783518162679,0.0646815240709591,0.430964935792107,0.106054161293844,0,0.571265099606685,1.28450330004312,0.284329457062737,0.0938315318894329,0,0.157078838024312,0.0940162852480269,0.191808804063427,0,0.047745580364226,0,0.364103488883414,0.201184569716879,0.0481776913508537,0.331670770578363,0.457522928688784,0.291385169288866,0.219443203730857,0.387152403248156,0.119091831039236,0.120940873554962,0.274253451799196,0.123641091671709
"ENSG00000267191.3",0.112393944582169,0.0822773236649338,0.166640338842123,0,0,0.0862309535753681,0.110680314402999,0.315187319642807,0.0900352780404055,0.0577959410384535,0.171659087545388,0.142152892420786,0.170291076736638,0.0955539347731114,0.116967518365782,0.0491676272742678,0,0.0203120535423326,0.148023380994659,0.449844937427694,0.332966380878096,0.320240527900721,0.253639516541573,0.541532918090924,0.107055469483652,0.0983710837692452,0.0322772252349332,0.11472428659653,0.0955676247257546,0.268081619325575
"ENSG00000124459.12",5.08147270575721,3.55986802935559,6.00638536828689,7.13318779543113,6.70447398165322,6.2671215305242,3.03468224152303,5.42742630737181,5.10358080821312,4.99191324150241,5.03486528622069,5.09414259514273,3.09411768402729,3.34460478642458,3.13693669389739,3.26667243453298,3.83114354753564,3.27835252175295,4.65944111483983,4.67198833241888,4.46568455290523,3.43321064285923,3.92109867780262,3.5293596006258,4.68398078658595,5.18394605371523,5.02122758766067,4.27853753719088,4.51431470393556,4.78947727211718
"ENSG00000159905.15",1.62296249261701,0.534636050535299,1.05001199888743,1.40837650498268,0.847699576632985,0.933877736089513,0.226656337629108,1.20206263664018,1.8012357648746,1.01665832733327,0.766158459686076,1.11964368708311,1.24067422304076,0.903137668374494,1.16694866807819,0.877790838050723,0.917305592569965,0.975905583149099,2.34633675413599,2.14198256918845,2.00548284570539,1.64614661069165,1.78465630630503,1.9060533630174,1.05400581843492,1.14670922529979,1.43637810200802,1.00687617218007,0.790358677801879,0.989765824019019
"ENSG00000204920.11",3.4575912368037,2.57357753067132,2.37396164336014,3.14346590644132,3.64319955024587,2.96429822175006,4.20924763858075,4.81896420493106,4.24945664818896,2.79227162898369,2.88256983928926,3.25779045495739,2.24138544561465,2.29639198613053,1.98026629260274,2.38556678786582,1.99577907849537,2.34008966483071,3.41524857192163,3.52087554498729,3.44536728769,3.26762907149761,3.44577786813815,3.74204340415253,2.84024925743458,2.40065305328153,2.44905198128444,2.22314178856025,2.60452895634647,1.87841415393575
"ENSG00000277806.1",0.758747764687196,0.972014438880685,0.241061508644982,0.17751711653544,0.84483887818642,0.800424545411737,1.41964087811544,0.895900201275918,3.16060748906509,1.23553257761489,0.836935824660478,0.959644131799625,0.359249708415226,0.129012883542245,0.592217245984478,0.221280173221731,0.0655183831496476,0.137122380380416,3.68482493777319,2.9677897291437,3.96668058125326,2.7307908870963,3.19623129993082,3.77001721959592,0.361354423809172,1.32816479032293,1.14395780919393,0.44255966348188,0.967735253532089,1.52698698389508
"ENSG00000278492.1",0.835149449325837,0,0.176890042223285,0.390784207928711,0,0.160185972787576,0.493449735046704,0.246528093580266,1.0704194167026,0.71575991795307,1.41724709624664,0.603585694008891,0,0.142003764176707,0,0.730685571992591,0.288462881367198,0,1.09989595600198,1.36742637229441,2.18305163933556,1.37764291425127,1.50774601499713,1.76045206445357,0,0,0.119918857643676,0.121780740732427,0.355060272418602,0.124499710363874
"ENSG00000266921.2",0.0475671000505965,0.0652897777525061,0.196462865050127,0.0667729764956801,0.15889286525369,0.0547416910861132,0.716680481396816,1.11628739851948,1.40605671229876,0.293523141672597,0.351137577806347,0.464103862020482,0.0540526407915166,0.0849242327440646,0.086629755024197,0.18727746490703,0.0246447077525224,0.206314065051756,0.364130491515339,0.31153469413293,0.472487237039224,0.320995517357434,0.472316758183615,0.526412245911953,0.147250230447701,0.137386847340732,0.0922069649992308,0.166468600799473,0.121337713979896,0.159548724049818
"ENSG00000159882.13",1.28161633324251,1.05022351266279,0.99668408711908,0.975624133553214,1.03939235803982,1.26946173185433,0.866499932386769,1.2648338136671,1.27490068272134,0.91806711919414,1.26598690830621,1.20966752735995,0.85497659252298,0.774097821833006,0.564031376669733,0.719644514359491,0.739991943803114,0.68447775783022,0.969909842544135,1.05096297612957,0.640019211328663,0.83188062089352,0.89212902430242,0.794921571151839,0.740948040209741,0.783526386325549,0.911894503933329,0.875845072841964,0.802401200973994,0.678678872847254
"ENSG00000267144.2",0,0,0,0,0,0,0.044230788575615,0,0.0359804845950453,0,0,0,0,0,0,0.130991251001473,0,0,0.073942585277444,0.122570431130031,0.0782718795055887,0,0.0337870255461541,0.0676284106392727,0,0.157246774428523,0,0,0,0
"ENSG00000159885.14",2.3238941198632,2.88176223341174,1.90945772714791,3.43093301593783,3.37276906272084,3.52745362564306,3.14860880413609,3.37081891072267,3.96713163131758,1.99854763297721,1.59105641029908,2.15010436126705,1.52525828226506,1.98251731936057,1.62620507792906,1.34963212098182,1.26629582705121,1.39027428943422,2.77035263280858,2.16492091325772,2.34604410056331,2.289249340405,3.29127166092326,2.55188253849255,1.60288948812105,1.55702596958498,1.95034447933822,1.61254498073283,2.04412510657786,2.06068486119515
"ENSG00000267022.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000178386.13",0.460215285670794,0.398958019583742,0.215474516690117,0.238012375584375,0.178003212582239,0.209064472036957,0.214672996515787,0.750756248727818,0.768373575252379,0.348754560626801,0.283620687780597,0.380751338093826,0.0275243885359822,0.210045446951407,0.126037507201799,0.0741723118397312,0.25098885146149,0.144454906461181,0.765607336141559,0.660991599900621,0.633150928629044,0.664719327590397,0.677802438161851,0.678347692336704,0.115356850299605,0.228957954488902,0.146076384900091,0.233112620326483,0.278041155924174,0.0866608255825877
"ENSG00000186026.7",0.545466614504329,0.761387825658549,0.540461088416532,0.493166786389739,0.630005080426193,0.829893379312756,1.89003994457003,1.70295421100464,1.94630689143987,0.912791983928344,1.22374841520928,1.05237727091956,0.745907120599768,0.782854699926201,0.769712451730543,0.784610706456988,0.651436470098618,0.852113131768983,1.34240069168876,1.36238051852211,0.898998387268813,1.4557447768841,1.31858230831852,1.57020816713518,0.898219091285807,0.883615537510278,0.876159919315416,0.841230799450567,0.998361356394741,0.843474052502112
"ENSG00000253021.1",0,0,0,0,0,0,0.520562357851468,0,0,0.453052431583482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267680.6",2.07737824051454,1.42957140313049,2.3091119208498,2.33609717973312,2.38998023455775,2.76202054631975,2.74247127526663,4.6317483789065,5.81128010920383,2.43920307312152,2.00567880505823,2.44843403240432,2.12262705435282,1.78441103948228,1.53159952976374,1.71353092059488,1.96490389680227,1.9702290398715,2.15816919014452,1.71768215305437,2.11881159956748,2.21039694921947,2.36572630876138,2.22956030206666,2.04340603123907,1.80729433089297,2.24327171147051,2.22362484405417,2.21398780429335,1.9948081240341
"ENSG00000186019.12",1.48274882416635,1.09755178207921,1.23659458843544,0.854872719062016,0.539519464580278,0.624661811980086,0.8604407533179,1.45376672356976,1.23444669852228,0.639929078560949,0.566149962886373,0.609964406759315,0.481404100682173,0.26337289947701,0.289328504808357,0.335903010638602,0.356672730461952,0.516790160139137,2.35380640518257,2.19655279882431,2.2147736578728,1.94759365756767,2.31838356863495,2.53552937458192,0.989885970858581,0.556179971641175,0.809808718988731,0.972958943130409,0.934319765730324,0.805218734400959
"ENSG00000256294.8",1.13722478206071,0.918197083035869,0.871388243042366,1.3772820144271,1.4077828315612,1.03930423395594,0.981547074135455,1.9845665806111,1.88629604345089,1.26131409822018,0.964934193189204,1.40811481055391,0.734825769870376,0.858776205884668,0.510529899843415,0.668194732502194,0.716283299915547,0.62260921176484,1.35456523242296,1.07097000817162,1.48633303103698,1.36431948181171,1.57505048875795,1.42523278166382,0.780547665836167,0.726011703212541,0.869299153281814,0.92181466827249,0.820030733462404,0.747933178656564
"ENSG00000289428.2",0.537481656772829,1.032833219414,0.683052498238741,0.377248665531181,0.478773496107433,0.206183509107584,2.96400645319674,2.69721015903683,2.58335859226549,1.75045285856501,1.23134228161049,1.35958520572282,0.407176429292073,0.913901320288082,0.512740294661173,0.627001697531072,0.556942859220692,0.485673682464713,1.2830071263308,1.02671566724228,1.73278199394858,1.45082800761373,0.929917095283145,0.971128864285958,0.767928619089436,0.517464874173862,0.3858841452668,0.391875456211609,0.533185481710169,0.400624766310566
"ENSG00000263002.8",2.50496810102563,1.89843450952011,2.80257299789301,2.93391524940613,3.34703236916009,3.23651198382075,1.49822576253398,4.23931921243488,4.77164538141377,2.66317019731084,2.72267918294467,2.94885799672199,1.2398900804756,1.47376879577988,1.16750787292201,1.29077980285293,1.40134239320879,1.25812478084519,2.51983064330758,2.11365272497261,2.50668057126236,2.75859868197401,2.95480070104095,3.09601230557972,2.06395229454969,1.80775015202704,1.95290514575554,1.76137388781024,1.96007970972891,2.11685303970041
"ENSG00000287035.1",0.200435867838201,0.110045920401849,0,0,0,0,0,0,0,0.103069428185242,0,0,0,0,0.104296037209489,0,0.103846637292191,0,0.197981272080356,0.218788219567106,0.104786478688107,0.0901729907509924,0,0.0905375347433263,0,0,0,0.0876821333273475,0,0
"ENSG00000167380.17",3.01725186777529,3.22411335704926,2.89238984960998,3.07297977549489,2.98688745485833,2.79253997518382,2.93589047792018,3.01560629003586,3.67425098827705,2.48367243878914,2.04024615207722,2.11577626111409,2.71132325442717,2.6587240446838,2.63376875241529,2.94892114117091,2.64642398415813,2.80072759071713,3.36356509630886,3.08490757436427,3.26984677790105,3.50166135710297,3.59663423860627,3.77217928632986,2.32783524466186,2.63978988042543,2.33503948405738,2.52836662989578,2.55077105270619,2.97331639983714
"ENSG00000131115.16",4.32584019362777,3.34327712406485,4.8140333605813,6.78294688309326,6.03360626647818,6.34347828634581,3.36429726636696,6.61117437935036,6.02087165299359,4.00972405565787,4.53340132518871,4.54386073848477,3.04644319711386,3.11427785677573,2.59248386040552,3.0028885057703,2.90909893381164,2.97560164124391,6.17885919177597,6.17216717263683,5.63932755693737,5.99137172715215,6.08214450871203,5.60121737926753,3.31437594745205,3.08150476416471,3.71324993011468,3.63252081253561,3.0259624715888,3.1831056348704
"ENSG00000159917.17",1.29853258843249,1.07308094030188,1.31847912587201,0.892624472276636,1.25209381913219,1.10923904883058,1.03617029018991,1.70713192468873,1.58927524683912,0.984399948605084,0.824648969944949,0.798196476298283,0.494395741652745,0.539467297136157,0.431882070929257,0.439216573580452,0.3329195919202,0.500797766916153,0.799991114433899,0.657570204075455,0.608877852453852,0.909408689490723,1.1298654391897,1.19124356950645,0.388908025446539,0.386651412911677,0.317167257484692,0.585621194371999,0.643128040607279,0.413100391442795
"ENSG00000279103.1",0,0.0696126012030673,0,0,0,0,0.374574390335927,0.130996477769588,0.0812548212995119,0.0869325698979375,0.0860658226081251,0.114544464861993,0.0240131064981817,0.0431176426809612,0.0659753530054751,0.0369772350613014,0.0218970242049956,0,0.104365457079787,0.13840056061177,0.176761587665757,0.114082855984387,0.152602654127279,0.190906768040751,0,0.0887776992161032,0.0364118408027186,0,0,0.0756055173111137
"ENSG00000159915.13",0.544259330096324,0.706293243754153,0.414999496739102,0.444515830692546,0.40988554213468,0.296092955870987,0.0233873979582738,0.157739031982239,0.256837243405314,0.0712402860821224,0.0604542824565341,0.139460925596722,0.213652035920504,0.0706688690644882,0.144176205473497,0.311682218810959,0.102539261705447,0.182412369259457,0.293233185011636,0.302447304264575,0.300055085850911,0.338343485414733,0.187584298089003,0.250313598895397,0.169660852649974,0.405334517471301,0.26428920292341,0.424233476478897,0.370223300591502,0.336342836391566
"ENSG00000270679.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267590.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
