ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0099572,postsynaptic specialization,75/2562,341/19894,1.8341753630770891e-6,5.207463096040605e-5,4.0041265363284737e-5,LRRC4B/AURKA/ADCY1/LRRC4/DCLK1/ACTN2/GRIA1/GRIK3/EPHA4/CTNND2/SHISA9/CACNG7/ATP1A1/KCND3/CLSTN3/EFNB3/DBNL/SLITRK3/CNIH2/SH2D5/MAPK8IP2/SLC6A9/SRCIN1/CACNG8/SEPTIN11/INSYN1/ADGRB1/TMEM108/SLITRK1/HIP1R/GRIA3/GPER1/PAK3/DRP2/FBXO45/SHANK3/P2RY1/TNIK/IGSF9B/LRRTM2/NTRK2/PTK2B/GRID2IP/CHRM1/PKP4/GRIK4/SLC8A1/ADD2/LHFPL4/NRCAM/GRIN2D/CHRNB2/P2RX6/FAM81A/SPOCK1/PDE4B/INSYN2A/CADM1/LIN7A/ANKS1B/PICK1/SORCS2/PRKCG/ADRA2A/LYN/ADGRA1/GRIP2/GRIK2/DGKI/TANC1/GRIA2/GRIN2B/INSYN2B/SCN8A/GRIN2C,75
CC,GO:0098984,neuron to neuron synapse,78/2562,360/19894,2.1142544045039253e-6,5.7525338589210965e-5,4.423242767317423e-5,ATP1B2/SLC1A1/C1QL1/LRRC4B/AURKA/NLGN3/ADCY1/LRRC4/DCLK1/ACTN2/GRIA1/GRIK3/EPHA4/CTNND2/SHISA9/CACNG7/ATP1A1/CLSTN3/EFNB3/DBNL/SLITRK3/CNIH2/SH2D5/MAPK8IP2/SLC6A9/CALB1/SRCIN1/CACNG8/SEPTIN11/INSYN1/ADGRB1/TMEM108/SLITRK1/HIP1R/ROGDI/GRIA3/GPER1/PAK3/DRP2/FBXO45/SHANK3/P2RY1/TNIK/IGSF9B/LRRTM2/NTRK2/PTK2B/GRID2IP/CHRM1/PKP4/GRIK4/SLC8A1/ADD2/NRCAM/GRIN2D/FAM81A/SPOCK1/PDE4B/INSYN2A/CADM1/LIN7A/ANKS1B/PLXNC1/PICK1/SORCS2/PRKCG/ADRA2A/ADGRA1/GRIP2/GRIK2/DGKI/TANC1/GRIA2/GRIN2B/INSYN2B/SCN8A/GRIN2C/C1QL2,78
CC,GO:0043025,neuronal cell body,99/2562,488/19894,2.2813069900278867e-6,5.9587738579528405e-5,4.5818249862875874e-5,ASCL1/SLC1A1/ATP1A2/P2RX7/L1CAM/KCNC1/GPM6A/AURKA/TPX2/MAP1A/KCNN4/TTBK1/MAOB/S100B/CRYAB/GRIA1/GRIK3/PPP1R1B/MAPK8IP1/EPHA4/PLXDC1/CTNND2/LRP8/TNN/CCN3/C4A/RRM1/CACNG7/RIN3/ITPR3/KCND3/APOE/ITGA1/SERPINF1/DRD2/DBNL/CNGA3/TMPRSS5/TMEM100/TNFRSF1B/MAPK8IP2/AKAP12/CALB1/RTN4RL1/ELAVL4/LYPD6/SEZ6L/HIP1R/SLC38A1/ROGDI/CPNE5/CRMP1/INPP5F/SLC38A7/CACNA1E/DRP2/KCNJ11/KCNC4/AZIN2/TGFB3/SCN1B/SKOR1/PTK2B/KCNJ2/ELOVL5/NRSN1/SLC12A5/SLC8A1/DNER/SCN1A/P2RX6/PRKAA2/PJVK/VGF/TRPV1/GHR/SNCAIP/SORCS2/RET/RAB17/ADRA2A/KLHL14/KCNK2/KCNA1/GAL/GRIP2/GRIK2/SLC25A27/APOD/TANC1/GJC2/NPFF/GRIA2/PRKAR2B/RGS8/SYT5/FLRT1/EVX1/PDE1C,99
CC,GO:0031261,DNA replication preinitiation complex,9/2562,13/19894,4.215313038520156e-6,1.0372061518914378e-4,7.975293535136871e-5,MCM4/CDC45/MCM3/GINS1/MCM6/MCM2/GINS4/MCM5/GINS2,9
CC,GO:0014069,postsynaptic density,69/2562,313/19894,4.288601240592468e-6,1.0372061518914378e-4,7.975293535136871e-5,LRRC4B/AURKA/ADCY1/LRRC4/DCLK1/ACTN2/GRIA1/GRIK3/EPHA4/CTNND2/SHISA9/CACNG7/ATP1A1/CLSTN3/EFNB3/DBNL/SLITRK3/CNIH2/SH2D5/MAPK8IP2/SLC6A9/SRCIN1/CACNG8/INSYN1/ADGRB1/TMEM108/SLITRK1/HIP1R/GRIA3/GPER1/PAK3/DRP2/FBXO45/SHANK3/P2RY1/TNIK/IGSF9B/LRRTM2/NTRK2/PTK2B/GRID2IP/CHRM1/PKP4/GRIK4/SLC8A1/ADD2/NRCAM/GRIN2D/FAM81A/SPOCK1/PDE4B/INSYN2A/CADM1/LIN7A/ANKS1B/PICK1/SORCS2/PRKCG/ADRA2A/ADGRA1/GRIP2/GRIK2/DGKI/TANC1/GRIA2/GRIN2B/INSYN2B/SCN8A/GRIN2C,69
CC,GO:0045121,membrane raft,64/2562,286/19894,5.624840630316432e-6,1.3117931898559395e-4,1.0086650303236608e-4,MLC1/SLC1A1/DLL1/ATP1A2/PECAM1/ADRA1B/HAS2/ADCY1/CLIP3/ADGRG1/EPHB1/CDH15/SLC2A1/DPP4/TRPM8/LRP8/ENTPD1/MYADM/ABCA1/TUBB/GPM6B/ATP1A1/FAIM2/CXADR/EFNB1/KCNMA1/CNR1/TNFRSF1B/ERLIN1/SORBS1/RTN4RL1/FAS/CDH13/LYPD6/SHH/KIF18A/SMO/LIPE/EFHD2/CORO1C/S100A10/EFNA5/NPC1/CTSD/SCN5A/ADD2/PODXL/PTCH1/CLN3/KIRREL1/CHRNB2/NOS1AP/PLVAP/ABCB4/RFTN1/CAVIN2/CDH1/NFAM1/CBLB/LYN/TNR/ADCY2/HPSE/AKAP6,64
CC,GO:0098857,membrane microdomain,64/2562,287/19894,6.343857281371349e-6,1.4284616568053417e-4,1.0983738378272717e-4,MLC1/SLC1A1/DLL1/ATP1A2/PECAM1/ADRA1B/HAS2/ADCY1/CLIP3/ADGRG1/EPHB1/CDH15/SLC2A1/DPP4/TRPM8/LRP8/ENTPD1/MYADM/ABCA1/TUBB/GPM6B/ATP1A1/FAIM2/CXADR/EFNB1/KCNMA1/CNR1/TNFRSF1B/ERLIN1/SORBS1/RTN4RL1/FAS/CDH13/LYPD6/SHH/KIF18A/SMO/LIPE/EFHD2/CORO1C/S100A10/EFNA5/NPC1/CTSD/SCN5A/ADD2/PODXL/PTCH1/CLN3/KIRREL1/CHRNB2/NOS1AP/PLVAP/ABCB4/RFTN1/CAVIN2/CDH1/NFAM1/CBLB/LYN/TNR/ADCY2/HPSE/AKAP6,64
CC,GO:0005604,basement membrane,28/2562,92/19894,7.824412604380512e-6,1.703113810220158e-4,1.3095595832594752e-4,ITGB4/COL8A1/NPNT/LAMB3/NTN1/MATN2/AGRN/SERPINF1/TIMP3/THBS2/NID1/LAMA5/THBS4/SMOC1/ENTPD2/LOXL2/TNC/EFNA5/APLP1/FBLN1/EFEMP2/COL28A1/LAMC1/ACTA2/COLQ/NTN4/COL23A1/LAMC3,28
CC,GO:0098637,protein complex involved in cell-matrix adhesion,10/2562,17/19894,1.0114392107023628e-5,2.1127077633084214e-4,1.6245048812736632e-4,PLAUR/EMILIN1/EMILIN2/TNN/PLAU/NID1/TNC/LAMC1/TNR/MMRN1,10
CC,GO:0005657,replication fork,24/2562,74/19894,1.0353238656335297e-5,2.1127077633084214e-4,1.6245048812736632e-4,UHRF1/MCM3/EME1/RFC3/XRCC2/MCM10/WDHD1/PCNA/POLH/XRCC3/RFC5/BLM/TIMELESS/POLD3/CHEK1/RFC4/RAD18/PRIM2/MMS22L/PRIM1/POLD1/RECQL5/BCL6/POLA2,24
CC,GO:1902495,transmembrane transporter complex,89/2562,444/19894,1.1887034639084874e-5,2.3521920058552798e-4,1.8086492895832488e-4,ATP1B2/ATP1A2/KCNF1/TTYH2/KCNC1/KCNN4/CACNA1G/KCNK10/TTYH1/GRIA1/GRIK3/PDE4D/CACNB4/SHISA9/CALM1/KCNJ10/CHRNA9/GABRQ/CACNG7/ATP1A1/KCND3/CNIH3/KCNG1/CLDN4/KCNMA1/CNIH2/KCNS3/CNGA3/HSPA2/KCNIP2/CACNG8/KCNIP3/BEST3/NDUFV2/ABCC8/GLRA2/GRIA3/CACNA1E/MCU/CLCN7/KCNJ9/TMEM109/KCNH3/KCNJ11/KCNC4/CLIC1/SCN1B/GABRA3/CHRNA5/PTK2B/GABRE/SCN5A/KCNAB1/KCNJ2/GRIK4/TMEM37/SLC5A3/KCNH8/NDUFC2/ND3/GRIN2D/CLIC2/SCN1A/LRRC8B/CHRNB2/SCN4B/KCNMB2/PDE4B/ATP1B4/KCNK13/KCNMB4/SCNN1D/FXYD2/KCNK2/LRRC8C/KCNA1/GRIK2/HVCN1/CATSPERE/CHRNE/GRIA2/GRIN2B/SCN8A/KCNJ16/STAC3/GRIN2C/CHRFAM7A/CACNA1I/AKAP6,89
CC,GO:0032432,actin filament bundle,28/2562,95/19894,1.531766217819931e-5,2.941892177165926e-4,2.262081999690734e-4,PGM5/DIAPH3/TPM4/ROR1/XIRP1/CRYAB/MYLK/ABLIM3/MYH9/PLS1/TPM3/LIMCH1/AFAP1L1/ACTN1/BAG3/SORBS1/RAI14/SEPTIN11/ABLIM1/FAM107A/PDLIM2/MYH7/SHROOM4/LCP1/PDLIM1/ACTA2/LDB3/PDLIM3,28
CC,GO:0000228,nuclear chromosome,52/2562,226/19894,1.8314363043776622e-5,3.3454099444848106e-4,2.572355192261231e-4,ORC1/TOP2A/HMGA2/MCM4/ORC6/CDC45/PLK1/MCM3/GINS1/EME1/RAD51/NCAPH/NCAPG/MCM6/RCC1/MCM2/NEK2/BRCA2/SMC4/NCAPG2/MCM10/GINS4/WDHD1/PSMC3IP/MCM5/PCNA/BIRC5/BLM/TIMELESS/HSPA2/POLD3/NCAPD2/CHEK1/GINS2/SMARCE1/BRCA1/PRIM2/POLE2/SUV39H1/MMS22L/ACTL6A/INCENP/PRIM1/TUBG1/POLD1/NCAPD3/FIGNL1/UCHL5/C14orf39/POLA2/REC8/SYCP2,52
CC,GO:0016323,basolateral plasma membrane,57/2562,255/19894,1.844330137847675e-5,3.3454099444848106e-4,2.572355192261231e-4,MLC1/ITGA3/SLC7A5/AURKA/NOD2/SLCO4A1/SLC43A2/SLC40A1/SLC2A1/SLC38A3/CA9/LDLR/ABCA1/KCNJ10/SLC16A6/SLC29A1/ENPP1/ABCC3/ATP1A1/MSN/PIANP/CXADR/ANK3/CA11/SLC26A11/TGFA/SLC6A9/PDGFB/NDRG4/SLC38A1/SLC7A1/SLC14A1/SLC4A7/P2RY1/SLC16A10/ATP2B1/SLCO5A1/MTTP/AQP1/SLC43A3/SLC39A8/SLC5A3/CADM1/SLC7A7/LIN7A/RAB17/MUC20/ADRA2A/IQGAP1/ABCC6/AQP4/CLDN1/C5AR1/AQP3/OTOF/KCNJ16/FOLR1,57
CC,GO:0043292,contractile fiber,56/2562,250/19894,2.0396304530852052e-5,3.599672123958484e-4,2.7678626632194676e-4,PGM5/TPM4/IGFN1/NPNT/SLC2A1/CRYAB/ACTN2/FHL2/KRT8/AHNAK2/CALM1/DEK/TPM3/KY/ACTN1/ANK3/PDE4DIP/BAG3/FHOD3/MYBPC2/KLHL41/CFL2/CORO1C/LRRC27/TMOD4/TMOD1/NEXN/SVIL/SCN5A/MYH15/SLC8A1/PDLIM2/LMAN1/MYL5/SCN1A/JPH1/NOS1AP/MYH11/MYH7/MYH3/PDE4B/CSRP3/PDLIM1/ACTA2/TMOD2/JPH2/LMOD1/MYOZ2/SYNE1/LDB3/SYNPO2L/CASQ1/PDLIM3/TNNT3/MYPN/SCN8A,56
CC,GO:1990351,transporter complex,92/2562,471/19894,2.4543778749535278e-5,4.1785713593628436e-4,3.2129903093674155e-4,ATP1B2/ATP1A2/KCNF1/TTYH2/KCNC1/KCNN4/SLC2A1/CACNA1G/KCNK10/TTYH1/GRIA1/GRIK3/PDE4D/CACNB4/SHISA9/CALM1/KCNJ10/CHRNA9/GABRQ/CACNG7/ATP1A1/KCND3/CNIH3/KCNG1/CLDN4/KCNMA1/CNIH2/KCNS3/CNGA3/HSPA2/KCNIP2/CACNG8/KCNIP3/BEST3/NDUFV2/ABCC8/GLRA2/GRIA3/CACNA1E/MCU/CLCN7/KCNJ9/TMEM109/KCNH3/KCNJ11/KCNC4/CLIC1/SCN1B/GABRA3/CHRNA5/PTK2B/GABRE/SCN5A/KCNAB1/KCNJ2/ATP8B1/GRIK4/TMEM37/SLC5A3/KCNH8/NDUFC2/ND3/GRIN2D/CLIC2/SCN1A/LRRC8B/CHRNB2/SCN4B/KCNMB2/PDE4B/ATP1B4/KCNK13/KCNMB4/SCNN1D/FXYD2/KCNK2/LRRC8C/KCNA1/GRIK2/HVCN1/CATSPERE/CHRNE/GRIA2/ATP10A/GRIN2B/SCN8A/KCNJ16/STAC3/GRIN2C/CHRFAM7A/CACNA1I/AKAP6,92
CC,GO:0016328,lateral plasma membrane,22/2562,68/19894,2.4956245484709173e-5,4.1785713593628436e-4,3.2129903093674155e-4,ATP1B2/IQGAP3/VANGL2/FGF13/GJB2/ATP1A1/DRD2/CLDN4/ANK3/GPSM2/SLC6A9/DSG2/CORO1C/MTCL1/SCN5A/CEACAM1/CDH1/C1QTNF5/IQGAP1/CLDN1/TACSTD2/VANGL1,22
CC,GO:0098839,postsynaptic density membrane,28/2562,99/19894,3.533470773369584e-5,5.768391037525845e-4,4.4354356813086616e-4,LRRC4B/ADCY1/LRRC4/ACTN2/GRIA1/GRIK3/EPHA4/SHISA9/CACNG7/CLSTN3/EFNB3/SLITRK3/CACNG8/SLITRK1/GRIA3/LRRTM2/CHRM1/GRIK4/NRCAM/GRIN2D/LIN7A/SORCS2/ADRA2A/GRIK2/GRIA2/GRIN2B/SCN8A/GRIN2C,28
CC,GO:0000137,Golgi cis cisterna,13/2562,30/19894,3.6700012962452446e-5,5.845148405971085e-4,4.4944560161976413e-4,GOLGA8N/GOLGA8Q/GOLGA8O/XYLT1/GOLGA8T/GOLGA8K/GOLGA6B/GOLGA8J/GOLGA8M/GOLGA8R/GOLGA8S/GOLGA6C/GOLGA6D,13
CC,GO:0001725,stress fiber,25/2562,85/19894,4.465916542932591e-5,6.781961633802285e-4,5.214791165186893e-4,PGM5/TPM4/ROR1/XIRP1/MYLK/ABLIM3/MYH9/TPM3/LIMCH1/AFAP1L1/ACTN1/BAG3/SORBS1/RAI14/SEPTIN11/ABLIM1/FAM107A/PDLIM2/MYH7/SHROOM4/LCP1/PDLIM1/ACTA2/LDB3/PDLIM3,25
CC,GO:0097517,contractile actin filament bundle,25/2562,85/19894,4.465916542932591e-5,6.781961633802285e-4,5.214791165186893e-4,PGM5/TPM4/ROR1/XIRP1/MYLK/ABLIM3/MYH9/TPM3/LIMCH1/AFAP1L1/ACTN1/BAG3/SORBS1/RAI14/SEPTIN11/ABLIM1/FAM107A/PDLIM2/MYH7/SHROOM4/LCP1/PDLIM1/ACTA2/LDB3/PDLIM3,25
CC,GO:0031253,cell projection membrane,72/2562,354/19894,4.802690601010192e-5,7.127629460135581e-4,5.480582336559477e-4,ATP1B2/APC2/ITGA3/CSPG4/SNTG1/SLC7A5/ITGA5/KCNC1/MCHR1/SPRY4/DPP4/TTYH1/GRIA1/ARF6/CA9/SHISA9/EPS8L2/PTPRH/WWC1/GPR88/ADCY3/MSN/GPR37L1/EFCAB7/DRD2/ABCA7/ADGRV1/ROM1/CDHR2/ADGRE2/DHRS3/SMO/HIP1R/NDRG4/PSD4/EPHA2/GPER1/SPRY2/CORO1C/SHANK3/PTPRJ/KCNJ11/KCNC4/GABRA3/GABRE/MTTP/FAM107A/AQP1/LAMP5/FZD9/SLC7A11/SLC12A5/GPR157/PODXL/PTCH1/KIRREL1/CEACAM1/TMEM17/TRPV1/ROBO2/LCP1/MUC20/PHLPP2/PLB1/MXRA8/MACF1/SLC34A3/EPS8L1/TAS2R4/JCAD/CYS1/FOLR1,72
CC,GO:0098636,protein complex involved in cell adhesion,19/2562,57/19894,5.5257739080825826e-5,7.856266697285313e-4,6.040846642387515e-4,ITGA3/ITGB4/PLAUR/PLP1/ITGA5/EMILIN1/EMILIN2/TNN/PLAU/ITGA1/NID1/ITGA9/ITGA6/TNC/LGALS1/LAMC1/LYN/TNR/MMRN1,19
CC,GO:0005581,collagen trimer,25/2562,86/19894,5.5342766933403435e-5,7.856266697285313e-4,6.040846642387515e-4,C1QL1/EMILIN1/COL20A1/COL8A1/C1QTNF6/COL3A1/EMILIN2/COL1A1/COL16A1/COL1A2/EMID1/GLDN/LUM/COL9A1/COL26A1/COL21A1/MBL2/COL28A1/C1QTNF5/COLQ/MSR1/COL9A2/COL23A1/LOX/C1QL2,25
CC,GO:0044309,neuron spine,41/2562,173/19894,6.65964299852532e-5,9.252652931993688e-4,7.114557021940823e-4,SLC1A1/ATP1A2/GPM6A/LRRC4/CRYAB/ACTN2/GRIA1/TENM2/EPHA4/SHISA9/HAP1/KCND3/DRD2/CNIH2/CALB1/ITPKA/SEPTIN11/ADGRB1/HIP1R/MT3/GRIA3/GPER1/SHANK3/NTRK2/PTK2B/KCNJ2/RPH3A/OPHN1/FBXO2/P2RX6/PDE4B/TRPV1/ANKS1B/SORCS2/SYNE1/GRIP2/FCGR2B/DGKI/GRIA2/PRKAR2B/FRMPD4,41
CC,GO:0099634,postsynaptic specialization membrane,31/2562,120/19894,9.300511329292003e-5,0.0012652570620890996,9.728824351035713e-4,LRRC4B/ADCY1/LRRC4/ACTN2/GRIA1/GRIK3/EPHA4/SHISA9/CACNG7/KCND3/CLSTN3/EFNB3/SLITRK3/CACNG8/SLITRK1/GRIA3/LRRTM2/CHRM1/GRIK4/NRCAM/GRIN2D/CHRNB2/P2RX6/LIN7A/SORCS2/ADRA2A/GRIK2/GRIA2/GRIN2B/SCN8A/GRIN2C,31
CC,GO:0060076,excitatory synapse,20/2562,64/19894,9.958230905848254e-5,0.0013071676951761572,0.0010051083913903875,ITGA3/C1QL1/GPM6A/NLGN3/LRRC4/GRIA1/FGFR2/SLC6A9/SYP/GRIA3/KCNJ9/LRRTM2/GRID2IP/ELFN1/P2RX6/PDE4B/PLXNC1/GRIA2/SCN8A/C1QL2,20
CC,GO:0008328,ionotropic glutamate receptor complex,15/2562,41/19894,1.0008941004411617e-4,0.0013071676951761572,0.0010051083913903875,GRIA1/GRIK3/SHISA9/CACNG7/CNIH3/CNIH2/CACNG8/GRIA3/PTK2B/GRIK4/GRIN2D/GRIK2/GRIA2/GRIN2B/GRIN2C,15
CC,GO:0043197,dendritic spine,40/2562,171/19894,1.1003321862535718e-4,0.0013997091832405521,0.0010762654636991109,SLC1A1/ATP1A2/GPM6A/LRRC4/CRYAB/ACTN2/GRIA1/TENM2/EPHA4/SHISA9/HAP1/KCND3/DRD2/CNIH2/CALB1/ITPKA/SEPTIN11/ADGRB1/HIP1R/MT3/GRIA3/GPER1/SHANK3/NTRK2/PTK2B/KCNJ2/RPH3A/OPHN1/FBXO2/P2RX6/PDE4B/TRPV1/ANKS1B/SORCS2/SYNE1/FCGR2B/DGKI/GRIA2/PRKAR2B/FRMPD4,40
CC,GO:0097386,glial cell projection,14/2562,37/19894,1.1146229330552635e-4,0.0013997091832405521,0.0010762654636991109,GFAP/ATP1B2/SLC1A1/ADGRG1/KCNJ10/GJB2/CNGA3/ABCA7/MT3/CRB1/SLC7A11/LCP1/KCNK2/AQP4,14
CC,GO:0042555,MCM complex,7/2562,11/19894,1.1964763835486426e-4,0.0014741492046363464,0.0011335039423092403,MCM4/MCM3/MCM6/MCM2/MCM5/MCM8/MMS22L,7
CC,GO:0014704,intercalated disc,17/2562,51/19894,1.3449699098310147e-4,0.001596846092944823,0.0012278481282093664,ATP1A2/PGM5/SLC2A1/FGF13/ACTN1/CXADR/ANK3/DSG2/KCNJ11/SCN1B/TMEM65/SCN5A/KCNJ2/SLC8A1/SCN1A/SCN4B/AKAP6,17
CC,GO:0030315,T-tubule,17/2562,51/19894,1.3449699098310147e-4,0.001596846092944823,0.0012278481282093664,ATP1A2/AHNAK2/CACNG7/ATP1A1/ANK3/CACNG8/KCNJ11/TGFB3/SCN1B/SCN5A/KCNJ2/SLC8A1/SCN1A/NOS1AP/CASQ1/STAC3/AKAP6,17
CC,GO:0042734,presynaptic membrane,39/2562,167/19894,1.3821191048501248e-4,0.0016116495990484492,0.0012392308515291534,FOSL1/ITGA3/LRRC4B/KCNC1/GPM6A/GRIA1/GRIK3/EPHA4/NRXN2/PCDH17/EFNB3/DRD2/EFNB1/NTNG2/STX3/CNR1/SLC6A9/SYP/GPER1/FBXO45/KCNJ9/P2RY1/ATP2B1/KCNJ11/KCNC4/CHRM1/GRIK4/GRIN2D/CHRNB2/SNCAIP/PICK1/NTNG1/LPAR2/ADRA2A/KCNA1/GRIK2/OTOF/SCN8A/GPR158,39
CC,GO:0042641,actomyosin,25/2562,91/19894,1.5121625706874958e-4,0.0017323546643139207,0.0013320434833202872,PGM5/TPM4/ROR1/XIRP1/MYLK/ABLIM3/MYH9/TPM3/LIMCH1/AFAP1L1/ACTN1/BAG3/SORBS1/RAI14/SEPTIN11/ABLIM1/FAM107A/PDLIM2/MYH7/SHROOM4/LCP1/PDLIM1/ACTA2/LDB3/PDLIM3,25
CC,GO:0030016,myofibril,51/2562,240/19894,1.9083034058911004e-4,0.0021484864207704977,0.0016520158341380305,PGM5/TPM4/IGFN1/SLC2A1/CRYAB/ACTN2/FHL2/KRT8/AHNAK2/CALM1/TPM3/KY/ACTN1/ANK3/PDE4DIP/BAG3/FHOD3/MYBPC2/KLHL41/CFL2/CORO1C/LRRC27/TMOD4/TMOD1/NEXN/SVIL/SCN5A/MYH15/SLC8A1/PDLIM2/LMAN1/SCN1A/JPH1/NOS1AP/MYH7/MYH3/PDE4B/CSRP3/PDLIM1/TMOD2/JPH2/LMOD1/MYOZ2/SYNE1/LDB3/SYNPO2L/CASQ1/PDLIM3/TNNT3/MYPN/SCN8A,51
CC,GO:0005901,caveola,23/2562,82/19894,1.9549937950759974e-4,0.002163747369804451,0.0016637502948282797,MLC1/ATP1A2/ADRA1B/CDH15/SLC2A1/LRP8/ENTPD1/KCNMA1/SORBS1/CDH13/KIF18A/SMO/LIPE/CORO1C/EFNA5/SCN5A/PTCH1/CLN3/NOS1AP/PLVAP/CAVIN2/CDH1/AKAP6,23
CC,GO:0043202,lysosomal lumen,26/2562,98/19894,2.0883364455800897e-4,0.0022728061649396644,0.0017476078676170223,CTSV/SDC3/NCAN/CSPG4/BCAN/SDC1/PRELP/CTSF/CD74/PDGFRB/AGRN/FMOD/HEXA/CSPG5/IDUA/FUCA1/SGSH/CTSD/LUM/ARSA/BGN/NAGLU/NEU4/TXNDC5/ACAN/HPSE,26
CC,GO:0030018,Z disc,32/2562,131/19894,2.2319507448017976e-4,0.0023892849776320883,0.0018371708460232226,PGM5/IGFN1/SLC2A1/CRYAB/ACTN2/FHL2/KRT8/KY/ACTN1/ANK3/BAG3/FHOD3/CFL2/NEXN/SCN5A/SLC8A1/PDLIM2/SCN1A/JPH1/NOS1AP/MYH7/PDE4B/CSRP3/PDLIM1/JPH2/MYOZ2/LDB3/SYNPO2L/CASQ1/PDLIM3/MYPN/SCN8A,32
CC,GO:0045177,apical part of cell,87/2562,468/19894,2.398953269270333e-4,0.00252663949166698,0.0019427855847910847,ATP1B2/CSPG4/SLC1A1/DLL1/SLC7A5/SLC2A1/DPP4/CD34/SLC38A3/PDE4D/VANGL2/LDLR/PALM2AKAP2/PTPRH/SHROOM2/PDGFRB/SLC29A1/ATP1A1/MSN/CRB2/ITPR3/IL6R/CLDN4/KCNMA1/SLC26A11/STX3/CDHR2/TF/SLC6A9/STC1/HIP1R/SLC38A1/SLC7A1/LRRC15/DSG2/SLC4A7/CRB1/P2RY1/SLC16A2/TUBG1/TNIK/PLAT/MTCL1/MUC1/AQP1/LMO7/CNTFR/ATP8B1/SVBP/SLC7A11/SLC15A2/SLC47A2/ASPM/SLC39A8/SLC5A3/PODXL/PTCH1/SHROOM3/CEACAM1/ABCB4/STK26/PKHD1/SHROOM4/PARD3B/OCLN/UPK2/C1QTNF5/RAB17/MUC20/PLB1/SLC5A12/KCNK2/KCNA1/IQGAP1/AQP6/SLC25A27/HVCN1/CLDN1/CHL1/C5AR1/DUOX2/SLC34A3/VCAM1/DYNC2H1/ADGRG2/FOLR1/ZMYND10,87
CC,GO:0097449,astrocyte projection,9/2562,19/19894,2.6249828919051984e-4,0.0026811992202864852,0.0020616297704145296,GFAP/ATP1B2/ADGRG1/KCNJ10/GJB2/MT3/SLC7A11/KCNK2/AQP4,9
CC,GO:0030017,sarcomere,47/2562,219/19894,2.6278215941552075e-4,0.0026811992202864852,0.0020616297704145296,PGM5/TPM4/IGFN1/SLC2A1/CRYAB/ACTN2/FHL2/KRT8/CALM1/TPM3/KY/ACTN1/ANK3/BAG3/FHOD3/MYBPC2/KLHL41/CFL2/CORO1C/LRRC27/TMOD4/TMOD1/NEXN/SCN5A/SLC8A1/PDLIM2/LMAN1/SCN1A/JPH1/NOS1AP/MYH7/MYH3/PDE4B/CSRP3/PDLIM1/TMOD2/JPH2/LMOD1/MYOZ2/SYNE1/LDB3/SYNPO2L/CASQ1/PDLIM3/TNNT3/MYPN/SCN8A,47
CC,GO:0005881,cytoplasmic microtubule,27/2562,106/19894,3.274058067438116e-4,0.0032891691046724454,0.0025291104423772973,APC2/KIF2C/GTSE1/KIF18B/MAP9/SYBU/ARHGAP18/SPACA9/EFHB/REEP2/GRAMD2B/DYNLT3/KIF18A/SNPH/HID1/TUBG1/MAPRE3/SPAG8/TEKT2/TUBB4B/ENKUR/SAXO2/CEP162/PACRG/CFAP52/CIMAP1D/CFAP45,27
CC,GO:0005875,microtubule associated complex,36/2562,157/19894,3.564781625587238e-4,0.0035268717834736813,0.0027118849693188456,DCX/AURKA/MAP1A/KIF20B/KIF2C/KIFC1/CDCA8/TTBK1/KIF18B/CCDC103/LRP8/AURKB/HAUS6/KIF23/KIF4A/KIF20A/BIRC5/KIF14/KIF15/KIF11/KIF4B/DYNLT3/KIF18A/INCENP/HAUS8/DYNLT5/CFAP70/NDE1/DNAI4/FNTB/MEFV/DNAI1/DNAH1/KIF19/DYNC2H1/DNAI7,36
CC,GO:0034703,cation channel complex,44/2562,204/19894,3.6186892724768244e-4,0.0035268717834736813,0.0027118849693188456,KCNF1/KCNC1/KCNN4/CACNA1G/GRIK3/PDE4D/CACNB4/CALM1/CACNG7/KCND3/KCNG1/KCNMA1/KCNS3/CNGA3/HSPA2/KCNIP2/CACNG8/KCNIP3/ABCC8/CACNA1E/MCU/KCNJ11/KCNC4/SCN1B/SCN5A/KCNAB1/KCNJ2/GRIK4/SLC5A3/SCN1A/SCN4B/KCNMB2/PDE4B/KCNMB4/SCNN1D/KCNK2/KCNA1/GRIK2/CATSPERE/SCN8A/KCNJ16/STAC3/CACNA1I/AKAP6,44
CC,GO:0098878,neurotransmitter receptor complex,15/2562,46/19894,4.3083681799685784e-4,0.0041373006198815905,0.003181256380565034,GRIA1/GRIK3/SHISA9/CACNG7/CNIH3/CNIH2/CACNG8/GRIA3/PTK2B/GRIK4/GRIN2D/GRIK2/GRIA2/GRIN2B/GRIN2C,15
CC,GO:0000794,condensed nuclear chromosome,22/2562,81/19894,4.3749013052712206e-4,0.004140305148321894,0.0031835666248884397,PLK1/RAD51/NCAPH/NCAPG/RCC1/NEK2/BRCA2/SMC4/NCAPG2/PSMC3IP/BLM/HSPA2/NCAPD2/CHEK1/BRCA1/SUV39H1/INCENP/TUBG1/NCAPD3/C14orf39/REC8/SYCP2,22
CC,GO:0001527,microfibril,7/2562,13/19894,4.912896384321577e-4,0.004583030484231415,0.0035239873313103647,MFAP4/THSD4/LTBP1/ADAMTS10/EFEMP2/FBN2/FBN3,7
